transaction_id,account_id,date,merchant,category,amount,is_anomaly
TXN007782,ACC0006,2023-09-29,IGA,Groceries,77.9,0
TXN007783,ACC0044,2023-11-15,BP,Transport,470.46,1
TXN007784,ACC0042,2023-02-11,Medibank,Healthcare,253.61,0
TXN007785,ACC0010,2023-12-15,Woolworths,Groceries,285.6,0
TXN007786,ACC0023,2023-03-25,Target,Shopping,486.84,1
TXN007787,ACC0024,2023-04-22,Steam,Entertainment,341.24,0
TXN007788,ACC0050,2023-08-20,Optus,Utilities,486.34,1
TXN007789,ACC0050,2023-03-07,Target,Shopping,211.42,0
TXN007790,ACC0035,2023-09-15,Priceline,Healthcare,263.73,0
TXN007791,ACC0010,2023-09-10,Uber,Transport,412.86,0
TXN007792,ACC0009,2023-06-01,Menulog,Dining,375.19,0
TXN007793,ACC0005,2023-04-14,Priceline,Healthcare,166.83,0
TXN007794,ACC0003,2023-10-11,Spotify,Entertainment,17.49,0
TXN007795,ACC0036,2023-06-22,Shell,Transport,185.93,0
TXN007796,ACC0031,2023-04-06,Medibank,Healthcare,257.84,0
TXN007797,ACC0031,2023-05-15,Myki,Transport,223.48,0
TXN007798,ACC0035,2023-07-13,Steam,Entertainment,355.75,0
TXN007799,ACC0045,2023-06-03,BP,Transport,163.87,0
TXN007800,ACC0009,2023-02-10,Amazon AU,Shopping,362.86,0
TXN007801,ACC0044,2023-06-10,IGA,Groceries,107.77,0
TXN007802,ACC0039,2023-07-19,Kmart,Shopping,279.95,0
TXN007803,ACC0046,2023-07-10,Myki,Transport,389.68,0
TXN007804,ACC0042,2023-03-07,BP,Transport,52.16,0
TXN007805,ACC0006,2023-06-01,IGA,Groceries,357.38,0
TXN007806,ACC0008,2023-04-23,Menulog,Dining,6.88,0
TXN007807,ACC0019,2023-02-11,IGA,Groceries,142.29,0
TXN007808,ACC0039,2023-10-30,Uber Eats,Dining,395.28,0
TXN007809,ACC0020,2023-06-30,Event Cinemas,Entertainment,355.37,0
TXN007810,ACC0040,2023-04-20,Uber Eats,Dining,39.22,0
TXN007811,ACC0044,2023-02-19,Amazon AU,Shopping,406.33,0
TXN007812,ACC0016,2023-04-27,Target,Shopping,117.41,0
TXN007813,ACC0040,2023-03-26,Nandos,Dining,313.0,0
TXN007814,ACC0003,2023-02-17,Netflix,Entertainment,17.45,0
TXN007815,ACC0019,2023-11-21,Chemist Warehouse,Healthcare,154.76,0
TXN007816,ACC0035,2023-07-06,Nandos,Dining,370.75,0
TXN007817,ACC0041,2023-10-10,Priceline,Healthcare,359.89,0
TXN007818,ACC0004,2023-09-01,Woolworths,Groceries,258.31,0
TXN007819,ACC0038,2023-03-01,Chemist Warehouse,Healthcare,186.35,0
TXN007820,ACC0030,2023-11-07,BP,Transport,131.29,0
TXN007821,ACC0019,2023-09-21,Spotify,Entertainment,68.14,0
TXN007822,ACC0011,2023-04-18,AGL Energy,Utilities,111.12,0
TXN007823,ACC0021,2023-04-28,Uber,Transport,436.12,0
TXN007824,ACC0029,2023-08-13,McDonalds,Dining,11.82,0
TXN007825,ACC0048,2023-06-09,Myki,Transport,367.26,0
TXN007826,ACC0020,2023-07-22,Origin Energy,Utilities,280.01,0
TXN007827,ACC0030,2023-09-12,Steam,Entertainment,131.64,0
TXN007828,ACC0049,2023-07-26,Coles,Groceries,195.57,0
TXN007829,ACC0029,2023-01-07,Nandos,Dining,6.85,0
TXN007830,ACC0036,2023-03-24,Spotify,Entertainment,428.13,0
TXN007831,ACC0012,2023-03-03,Kmart,Shopping,433.4,0
TXN007832,ACC0014,2023-03-03,Kmart,Shopping,292.61,0
TXN007833,ACC0036,2023-10-03,Amazon AU,Shopping,86.69,0
TXN007834,ACC0017,2023-08-14,Target,Shopping,71.16,0
TXN007835,ACC0001,2023-11-03,Chemist Warehouse,Healthcare,106.97,0
TXN007836,ACC0028,2023-11-26,Menulog,Dining,295.18,0
TXN007837,ACC0026,2023-12-06,Origin Energy,Utilities,381.44,0
TXN007838,ACC0035,2023-01-17,Steam,Entertainment,444.28,0
TXN007839,ACC0017,2023-02-18,Uber Eats,Dining,94.94,0
TXN007840,ACC0034,2023-04-16,Priceline,Healthcare,499.25,1
TXN007841,ACC0036,2023-10-24,Target,Shopping,439.75,0
TXN007842,ACC0028,2023-09-24,Woolworths,Groceries,330.62,0
TXN007843,ACC0012,2023-03-20,McDonalds,Dining,483.6,1
TXN007844,ACC0030,2023-07-19,Woolworths,Groceries,375.93,0
TXN007845,ACC0002,2023-08-31,AGL Energy,Utilities,379.79,0
TXN007846,ACC0034,2023-07-12,Uber Eats,Dining,129.95,0
TXN007847,ACC0022,2023-12-19,Woolworths,Groceries,208.33,0
TXN007848,ACC0036,2023-07-05,Telstra,Utilities,370.37,0
TXN007849,ACC0011,2023-10-21,Target,Shopping,466.37,1
TXN007850,ACC0013,2023-09-13,Coles,Groceries,289.04,0
TXN007851,ACC0045,2023-07-29,Coles,Groceries,100.74,0
TXN007852,ACC0032,2023-10-23,Event Cinemas,Entertainment,250.79,0
TXN007853,ACC0031,2023-08-07,Steam,Entertainment,262.24,0
TXN007854,ACC0036,2023-10-18,Event Cinemas,Entertainment,108.75,0
TXN007855,ACC0020,2023-04-17,Netflix,Entertainment,417.56,0
TXN007856,ACC0005,2023-05-12,IGA,Groceries,499.22,1
TXN007857,ACC0036,2023-04-23,Telstra,Utilities,388.34,0
TXN007858,ACC0032,2023-04-02,Aldi,Groceries,219.01,0
TXN007859,ACC0039,2023-04-09,Kmart,Shopping,104.24,0
TXN007860,ACC0002,2023-07-27,IGA,Groceries,61.92,0
TXN007861,ACC0040,2023-02-08,Woolworths,Groceries,45.59,0
TXN007862,ACC0001,2023-06-07,Aldi,Groceries,265.22,0
TXN007863,ACC0027,2023-04-04,Menulog,Dining,375.94,0
TXN007864,ACC0005,2023-11-13,Nandos,Dining,82.36,0
TXN007865,ACC0047,2023-02-14,McDonalds,Dining,6.26,0
TXN007866,ACC0025,2023-02-19,Optus,Utilities,401.11,0
TXN007867,ACC0002,2023-08-24,Target,Shopping,353.5,0
TXN007868,ACC0031,2023-06-25,McDonalds,Dining,490.71,1
TXN007869,ACC0037,2023-07-15,Myki,Transport,229.82,0
TXN007870,ACC0029,2023-12-08,Steam,Entertainment,119.43,0
TXN007871,ACC0008,2023-10-27,Myki,Transport,339.41,0
TXN007872,ACC0028,2023-04-10,Coles,Groceries,231.74,0
TXN007873,ACC0024,2023-12-12,Uber Eats,Dining,90.86,0
TXN007874,ACC0011,2023-10-18,Optus,Utilities,285.12,0
TXN007875,ACC0007,2023-11-14,Menulog,Dining,492.17,1
TXN007876,ACC0044,2023-07-06,Medibank,Healthcare,184.15,0
TXN007877,ACC0032,2023-03-22,Spotify,Entertainment,385.27,0
TXN007878,ACC0022,2023-03-02,Netflix,Entertainment,62.24,0
TXN007879,ACC0014,2023-08-27,McDonalds,Dining,339.58,0
TXN007880,ACC0038,2023-07-31,Chemist Warehouse,Healthcare,7.28,0
TXN007881,ACC0045,2023-07-28,Event Cinemas,Entertainment,256.65,0
TXN007882,ACC0049,2023-02-02,Optus,Utilities,22.29,0
TXN007883,ACC0013,2023-12-11,Telstra,Utilities,304.45,0
TXN007884,ACC0038,2023-09-03,Nandos,Dining,431.69,0
TXN007885,ACC0027,2023-12-23,Uber Eats,Dining,458.32,1
TXN007886,ACC0025,2023-09-12,Menulog,Dining,30.27,0
TXN007887,ACC0032,2023-09-08,Uber,Transport,200.83,0
TXN007888,ACC0017,2023-06-29,Priceline,Healthcare,299.29,0
TXN007889,ACC0048,2023-09-23,Priceline,Healthcare,225.0,0
TXN007890,ACC0038,2023-11-13,Steam,Entertainment,133.35,0
TXN007891,ACC0023,2023-08-15,Priceline,Healthcare,373.57,0
TXN007892,ACC0017,2023-05-21,Uber Eats,Dining,427.57,0
TXN007893,ACC0041,2023-11-28,Target,Shopping,22.86,0
TXN007894,ACC0016,2023-01-13,Shell,Transport,388.45,0
TXN007895,ACC0001,2023-03-28,Steam,Entertainment,302.26,0
TXN007896,ACC0034,2023-12-14,Telstra,Utilities,416.72,0
TXN007897,ACC0042,2023-06-11,Optus,Utilities,439.86,0
TXN007898,ACC0016,2023-06-20,Telstra,Utilities,439.38,0
TXN007899,ACC0003,2023-05-24,Event Cinemas,Entertainment,279.21,0
TXN007900,ACC0015,2023-09-26,Amazon AU,Shopping,8.61,0
TXN007901,ACC0024,2023-04-12,Origin Energy,Utilities,366.05,0
TXN007902,ACC0008,2023-04-06,Spotify,Entertainment,362.2,0
TXN007903,ACC0048,2023-11-04,BP,Transport,192.99,0
TXN007904,ACC0050,2023-12-23,AGL Energy,Utilities,459.81,1
TXN007905,ACC0004,2023-04-24,IGA,Groceries,232.01,0
TXN007906,ACC0047,2023-02-14,Target,Shopping,179.12,0
TXN007907,ACC0046,2023-04-01,Spotify,Entertainment,406.34,0
TXN007908,ACC0048,2023-06-10,McDonalds,Dining,56.16,0
TXN007909,ACC0035,2023-07-04,BP,Transport,260.68,0
TXN007910,ACC0019,2023-04-16,Steam,Entertainment,105.04,0
TXN007911,ACC0018,2023-05-24,Steam,Entertainment,325.62,0
TXN007912,ACC0016,2023-08-10,Priceline,Healthcare,374.06,0
TXN007913,ACC0037,2023-09-06,Uber,Transport,102.3,0
TXN007914,ACC0039,2023-05-16,Optus,Utilities,60.17,0
TXN007915,ACC0037,2023-12-29,Myki,Transport,477.69,1
TXN007916,ACC0002,2023-01-28,McDonalds,Dining,439.18,0
TXN007917,ACC0035,2023-08-12,BP,Transport,27.24,0
TXN007918,ACC0034,2023-02-28,Aldi,Groceries,198.91,0
TXN007919,ACC0031,2023-09-01,Nandos,Dining,285.06,0
TXN007920,ACC0002,2023-05-01,Uber,Transport,432.21,0
TXN007921,ACC0021,2023-05-15,Netflix,Entertainment,129.55,0
TXN007922,ACC0031,2023-05-19,Event Cinemas,Entertainment,354.38,0
TXN007923,ACC0023,2023-06-24,Origin Energy,Utilities,16.35,0
TXN007924,ACC0003,2023-12-18,Medibank,Healthcare,95.79,0
TXN007925,ACC0034,2023-01-15,BP,Transport,364.47,0
TXN007926,ACC0004,2023-08-10,Event Cinemas,Entertainment,379.33,0
TXN007927,ACC0045,2023-11-22,Netflix,Entertainment,423.84,0
TXN007928,ACC0016,2023-03-23,AGL Energy,Utilities,301.86,0
TXN007929,ACC0037,2023-02-18,Priceline,Healthcare,432.03,0
TXN007930,ACC0017,2023-04-07,Coles,Groceries,248.53,0
TXN007931,ACC0048,2023-12-11,Menulog,Dining,55.71,0
TXN007932,ACC0033,2023-09-13,Uber,Transport,208.56,0
TXN007933,ACC0033,2023-06-21,Netflix,Entertainment,458.75,1
TXN007934,ACC0049,2023-09-08,JB Hi-Fi,Shopping,291.5,0
TXN007935,ACC0002,2023-11-25,IGA,Groceries,184.87,0
TXN007936,ACC0003,2023-05-17,Amazon AU,Shopping,25.21,0
TXN007937,ACC0020,2023-10-03,Spotify,Entertainment,341.96,0
TXN007938,ACC0001,2023-09-20,Event Cinemas,Entertainment,484.65,1
TXN007939,ACC0023,2023-09-22,Shell,Transport,421.51,0
TXN007940,ACC0022,2023-08-10,Spotify,Entertainment,465.2,1
TXN007941,ACC0019,2023-12-20,Priceline,Healthcare,340.8,0
TXN007942,ACC0004,2023-09-03,Uber Eats,Dining,96.43,0
TXN007943,ACC0029,2023-04-07,AGL Energy,Utilities,63.25,0
TXN007944,ACC0017,2023-12-06,Origin Energy,Utilities,394.01,0
TXN007945,ACC0034,2023-08-08,Myki,Transport,248.76,0
TXN007946,ACC0003,2023-05-14,Menulog,Dining,496.95,1
TXN007947,ACC0013,2023-10-28,Telstra,Utilities,111.73,0
TXN007948,ACC0024,2023-08-25,Myki,Transport,315.03,0
TXN007949,ACC0040,2023-06-25,Netflix,Entertainment,81.48,0
TXN007950,ACC0011,2023-03-05,AGL Energy,Utilities,372.89,0
TXN007951,ACC0039,2023-03-08,Myki,Transport,305.49,0
TXN007952,ACC0015,2023-07-25,Medibank,Healthcare,193.64,0
TXN007953,ACC0026,2023-05-06,Coles,Groceries,182.32,0
TXN007954,ACC0002,2023-01-02,Menulog,Dining,489.34,1
TXN007955,ACC0004,2023-06-30,Netflix,Entertainment,141.21,0
TXN007956,ACC0011,2023-12-16,Kmart,Shopping,234.14,0
TXN007957,ACC0041,2023-03-16,Woolworths,Groceries,433.86,0
TXN007958,ACC0021,2023-04-21,Telstra,Utilities,51.24,0
TXN007959,ACC0006,2023-05-30,Woolworths,Groceries,68.37,0
TXN007960,ACC0049,2023-03-13,Medibank,Healthcare,351.39,0
TXN007961,ACC0004,2023-09-22,Priceline,Healthcare,67.53,0
TXN007962,ACC0016,2023-12-21,McDonalds,Dining,21.1,0
TXN007963,ACC0046,2023-06-02,Aldi,Groceries,267.69,0
TXN007964,ACC0049,2023-09-22,Spotify,Entertainment,182.66,0
TXN007965,ACC0014,2023-11-04,Amazon AU,Shopping,226.3,0
TXN007966,ACC0022,2023-05-19,Origin Energy,Utilities,416.36,0
TXN007967,ACC0007,2023-06-17,Medibank,Healthcare,122.17,0
TXN007968,ACC0010,2023-10-02,McDonalds,Dining,82.62,0
TXN007969,ACC0028,2023-09-21,Kmart,Shopping,435.82,0
TXN007970,ACC0007,2023-10-28,Uber Eats,Dining,180.74,0
TXN007971,ACC0024,2023-04-05,Telstra,Utilities,436.06,0
TXN007972,ACC0034,2023-12-18,Priceline,Healthcare,212.31,0
TXN007973,ACC0038,2023-06-22,JB Hi-Fi,Shopping,453.11,1
TXN007974,ACC0008,2023-01-28,Coles,Groceries,468.75,1
TXN007975,ACC0020,2023-11-14,Optus,Utilities,167.53,0
TXN007976,ACC0022,2023-07-18,Nandos,Dining,56.14,0
TXN007977,ACC0038,2023-09-20,Aldi,Groceries,279.43,0
TXN007978,ACC0033,2023-06-16,Chemist Warehouse,Healthcare,369.86,0
TXN007979,ACC0027,2023-12-02,Origin Energy,Utilities,131.38,0
TXN007980,ACC0022,2023-01-22,Priceline,Healthcare,122.48,0
TXN007981,ACC0024,2023-07-31,IGA,Groceries,299.85,0
TXN007982,ACC0050,2023-11-04,Menulog,Dining,350.4,0
TXN007983,ACC0005,2023-06-20,Shell,Transport,256.61,0
TXN007984,ACC0009,2023-09-17,JB Hi-Fi,Shopping,379.53,0
TXN007985,ACC0022,2023-08-17,Chemist Warehouse,Healthcare,222.13,0
TXN007986,ACC0032,2023-08-20,Nandos,Dining,315.65,0
TXN007987,ACC0024,2023-10-22,Menulog,Dining,437.57,0
TXN007988,ACC0029,2023-03-06,McDonalds,Dining,112.33,0
TXN007989,ACC0016,2023-10-28,Shell,Transport,407.06,0
TXN007990,ACC0032,2023-11-12,Steam,Entertainment,24.08,0
TXN007991,ACC0039,2023-06-19,Aldi,Groceries,446.89,0
TXN007992,ACC0027,2023-10-19,Menulog,Dining,345.55,0
TXN007993,ACC0009,2023-02-24,Event Cinemas,Entertainment,221.01,0
TXN007994,ACC0032,2023-08-04,Shell,Transport,331.2,0
TXN007995,ACC0015,2023-06-18,Coles,Groceries,185.19,0
TXN007996,ACC0028,2023-03-28,McDonalds,Dining,389.38,0
TXN007997,ACC0002,2023-11-16,Event Cinemas,Entertainment,368.45,0
TXN007998,ACC0050,2023-03-05,Event Cinemas,Entertainment,392.21,0
TXN007999,ACC0026,2023-03-17,BP,Transport,341.37,0
TXN008000,ACC0024,2023-02-02,Uber Eats,Dining,471.25,1
TXN008001,ACC0041,2023-05-22,Coles,Groceries,56.09,0
TXN008002,ACC0024,2023-01-29,JB Hi-Fi,Shopping,172.8,0
TXN008003,ACC0040,2023-05-29,Uber Eats,Dining,179.83,0
TXN008004,ACC0008,2023-08-11,Menulog,Dining,401.7,0
TXN008005,ACC0043,2023-04-15,Spotify,Entertainment,189.64,0
TXN008006,ACC0036,2023-08-01,Steam,Entertainment,256.94,0
TXN008007,ACC0048,2023-01-04,Target,Shopping,154.25,0
TXN008008,ACC0049,2023-01-16,AGL Energy,Utilities,253.86,0
TXN008009,ACC0031,2023-05-31,Chemist Warehouse,Healthcare,104.46,0
TXN008010,ACC0036,2023-06-18,Aldi,Groceries,341.84,0
TXN008011,ACC0038,2023-02-17,Uber Eats,Dining,314.74,0
TXN008012,ACC0025,2023-04-25,Spotify,Entertainment,198.53,0
TXN008013,ACC0027,2023-02-05,Coles,Groceries,335.77,0
TXN008014,ACC0006,2023-11-27,Aldi,Groceries,341.21,0
TXN008015,ACC0036,2023-07-10,Aldi,Groceries,396.08,0
TXN008016,ACC0014,2023-02-17,Myki,Transport,58.47,0
TXN008017,ACC0004,2023-03-24,Myki,Transport,205.92,0
TXN008018,ACC0016,2023-12-18,Coles,Groceries,340.54,0
TXN008019,ACC0032,2023-10-20,Chemist Warehouse,Healthcare,219.55,0
TXN008020,ACC0043,2023-04-05,AGL Energy,Utilities,455.28,1
TXN008021,ACC0029,2023-10-06,Chemist Warehouse,Healthcare,282.46,0
TXN008022,ACC0005,2023-12-02,Origin Energy,Utilities,497.17,1
TXN008023,ACC0029,2023-09-28,Origin Energy,Utilities,152.09,0
TXN008024,ACC0028,2023-07-31,AGL Energy,Utilities,387.6,0
TXN008025,ACC0009,2023-05-20,Spotify,Entertainment,440.94,0
TXN008026,ACC0033,2023-10-06,Chemist Warehouse,Healthcare,120.13,0
TXN008027,ACC0048,2023-04-06,Chemist Warehouse,Healthcare,150.5,0
TXN008028,ACC0018,2023-08-11,Amazon AU,Shopping,149.59,0
TXN008029,ACC0002,2023-06-07,BP,Transport,141.03,0
TXN008030,ACC0050,2023-11-28,Nandos,Dining,281.61,0
TXN008031,ACC0028,2023-09-11,Chemist Warehouse,Healthcare,301.64,0
TXN008032,ACC0042,2023-08-15,Spotify,Entertainment,298.97,0
TXN008033,ACC0031,2023-12-16,McDonalds,Dining,348.06,0
TXN008034,ACC0011,2023-05-20,Event Cinemas,Entertainment,306.65,0
TXN008035,ACC0006,2023-09-27,Nandos,Dining,225.7,0
TXN008036,ACC0014,2023-07-16,Menulog,Dining,408.65,0
TXN008037,ACC0021,2023-05-08,Target,Shopping,50.47,0
TXN008038,ACC0010,2023-07-26,Nandos,Dining,158.92,0
TXN008039,ACC0041,2023-01-06,Shell,Transport,471.07,1
TXN008040,ACC0025,2023-10-12,Netflix,Entertainment,469.68,1
TXN008041,ACC0034,2023-07-19,Nandos,Dining,212.06,0
TXN008042,ACC0012,2023-12-05,Woolworths,Groceries,493.24,1
TXN008043,ACC0010,2023-10-23,Kmart,Shopping,391.84,0
TXN008044,ACC0032,2023-05-17,Uber,Transport,194.94,0
TXN008045,ACC0014,2023-01-27,Uber,Transport,117.15,0
TXN008046,ACC0018,2023-12-28,BP,Transport,281.21,0
TXN008047,ACC0014,2023-12-12,IGA,Groceries,357.59,0
TXN008048,ACC0046,2023-09-09,Optus,Utilities,460.36,1
TXN008049,ACC0004,2023-09-11,Telstra,Utilities,253.21,0
TXN008050,ACC0044,2023-06-17,Menulog,Dining,294.14,0
TXN008051,ACC0043,2023-12-12,Target,Shopping,388.9,0
TXN008052,ACC0036,2023-08-24,Event Cinemas,Entertainment,253.7,0
TXN008053,ACC0022,2023-01-28,Chemist Warehouse,Healthcare,443.91,0
TXN008054,ACC0031,2023-07-22,Coles,Groceries,320.41,0
TXN008055,ACC0039,2023-05-14,Priceline,Healthcare,321.38,0
TXN008056,ACC0011,2023-08-01,Uber Eats,Dining,458.17,1
TXN008057,ACC0017,2023-07-08,Netflix,Entertainment,208.49,0
TXN008058,ACC0017,2023-04-09,Event Cinemas,Entertainment,441.99,0
TXN008059,ACC0006,2023-02-01,Myki,Transport,149.46,0
TXN008060,ACC0030,2023-08-09,Medibank,Healthcare,224.32,0
TXN008061,ACC0016,2023-07-08,Chemist Warehouse,Healthcare,72.96,0
TXN008062,ACC0037,2023-11-20,McDonalds,Dining,289.35,0
TXN008063,ACC0002,2023-12-10,Telstra,Utilities,472.31,1
TXN008064,ACC0007,2023-07-29,Target,Shopping,190.16,0
TXN008065,ACC0036,2023-06-12,Uber,Transport,440.17,0
TXN008066,ACC0017,2023-10-06,McDonalds,Dining,48.36,0
TXN008067,ACC0033,2023-04-06,Uber,Transport,356.24,0
TXN008068,ACC0014,2023-08-05,Amazon AU,Shopping,208.32,0
TXN008069,ACC0046,2023-12-10,BP,Transport,297.57,0
TXN008070,ACC0036,2023-03-07,Aldi,Groceries,107.57,0
TXN008071,ACC0048,2023-07-25,Woolworths,Groceries,25.08,0
TXN008072,ACC0024,2023-09-09,JB Hi-Fi,Shopping,26.39,0
TXN008073,ACC0018,2023-11-05,Uber,Transport,45.35,0
TXN008074,ACC0019,2023-12-02,Nandos,Dining,390.36,0
TXN008075,ACC0002,2023-07-05,Optus,Utilities,310.98,0
TXN008076,ACC0012,2023-08-31,Uber Eats,Dining,14.38,0
TXN008077,ACC0019,2023-02-18,Nandos,Dining,478.95,1
TXN008078,ACC0003,2023-09-15,Shell,Transport,411.71,0
TXN008079,ACC0047,2023-11-18,McDonalds,Dining,244.57,0
TXN008080,ACC0003,2023-07-07,Medibank,Healthcare,66.13,0
TXN008081,ACC0010,2023-01-06,Netflix,Entertainment,299.69,0
TXN008082,ACC0030,2023-07-25,Myki,Transport,277.13,0
TXN008083,ACC0008,2023-04-13,Menulog,Dining,412.44,0
TXN008084,ACC0010,2023-05-03,Nandos,Dining,483.38,1
TXN008085,ACC0009,2023-05-06,Aldi,Groceries,45.93,0
TXN008086,ACC0012,2023-05-08,Event Cinemas,Entertainment,400.93,0
TXN008087,ACC0003,2023-07-30,Steam,Entertainment,178.94,0
TXN008088,ACC0027,2023-04-14,Uber,Transport,203.84,0
TXN008089,ACC0049,2023-09-19,Menulog,Dining,15.97,0
TXN008090,ACC0022,2023-08-21,Shell,Transport,166.3,0
TXN008091,ACC0004,2023-08-22,BP,Transport,470.39,1
TXN008092,ACC0031,2023-07-27,Chemist Warehouse,Healthcare,316.38,0
TXN008093,ACC0021,2023-03-15,Chemist Warehouse,Healthcare,230.07,0
TXN008094,ACC0023,2023-01-04,Woolworths,Groceries,445.18,0
TXN008095,ACC0003,2023-08-12,Medibank,Healthcare,277.18,0
TXN008096,ACC0005,2023-06-13,Netflix,Entertainment,233.87,0
TXN008097,ACC0034,2023-04-02,JB Hi-Fi,Shopping,46.2,0
TXN008098,ACC0039,2023-08-21,IGA,Groceries,435.4,0
TXN008099,ACC0013,2023-05-04,Uber,Transport,185.66,0
TXN008100,ACC0002,2023-12-23,Origin Energy,Utilities,459.93,1
TXN008101,ACC0047,2023-05-20,Priceline,Healthcare,267.21,0
TXN008102,ACC0027,2023-02-11,Telstra,Utilities,436.08,0
TXN008103,ACC0038,2023-01-29,Nandos,Dining,448.71,0
TXN008104,ACC0046,2023-03-16,Uber Eats,Dining,431.04,0
TXN008105,ACC0012,2023-01-17,Origin Energy,Utilities,78.21,0
TXN008106,ACC0022,2023-07-31,Event Cinemas,Entertainment,376.19,0
TXN008107,ACC0037,2023-06-19,Medibank,Healthcare,370.91,0
TXN008108,ACC0050,2023-01-18,Coles,Groceries,155.77,0
TXN008109,ACC0035,2023-06-15,Chemist Warehouse,Healthcare,356.5,0
TXN008110,ACC0039,2023-06-11,AGL Energy,Utilities,53.77,0
TXN008111,ACC0024,2023-05-26,Uber,Transport,198.72,0
TXN008112,ACC0013,2023-04-25,Chemist Warehouse,Healthcare,490.36,1
TXN008113,ACC0046,2023-01-04,Kmart,Shopping,161.28,0
TXN008114,ACC0030,2023-12-25,Target,Shopping,154.81,0
TXN008115,ACC0035,2023-01-02,Chemist Warehouse,Healthcare,290.93,0
TXN008116,ACC0017,2023-07-27,McDonalds,Dining,386.68,0
TXN008117,ACC0042,2023-08-18,BP,Transport,21.34,0
TXN008118,ACC0048,2023-08-25,Myki,Transport,10.31,0
TXN008119,ACC0012,2023-02-01,Nandos,Dining,60.1,0
TXN008120,ACC0015,2023-10-10,Uber Eats,Dining,449.77,0
TXN008121,ACC0048,2023-11-18,Kmart,Shopping,410.78,0
TXN008122,ACC0035,2023-08-18,Netflix,Entertainment,322.76,0
TXN008123,ACC0025,2023-09-28,Nandos,Dining,58.68,0
TXN008124,ACC0039,2023-07-11,Optus,Utilities,23.22,0
TXN008125,ACC0050,2023-05-02,IGA,Groceries,484.1,1
TXN008126,ACC0005,2023-01-16,Origin Energy,Utilities,382.92,0
TXN008127,ACC0038,2023-07-05,Aldi,Groceries,446.78,0
TXN008128,ACC0013,2023-11-07,IGA,Groceries,385.69,0
TXN008129,ACC0025,2023-09-07,Myki,Transport,296.48,0
TXN008130,ACC0046,2023-01-15,Nandos,Dining,261.97,0
TXN008131,ACC0023,2023-06-03,Target,Shopping,26.36,0
TXN008132,ACC0023,2023-11-19,Medibank,Healthcare,151.53,0
TXN008133,ACC0024,2023-06-21,Kmart,Shopping,287.61,0
TXN008134,ACC0025,2023-12-06,Netflix,Entertainment,251.24,0
TXN008135,ACC0026,2023-01-04,Target,Shopping,290.39,0
TXN008136,ACC0042,2023-08-29,Myki,Transport,271.3,0
TXN008137,ACC0047,2023-03-17,Nandos,Dining,328.01,0
TXN008138,ACC0011,2023-02-26,BP,Transport,292.58,0
TXN008139,ACC0041,2023-03-07,Netflix,Entertainment,489.21,1
TXN008140,ACC0028,2023-02-03,Priceline,Healthcare,65.03,0
TXN008141,ACC0039,2023-03-02,AGL Energy,Utilities,18.06,0
TXN008142,ACC0038,2023-08-12,Kmart,Shopping,420.03,0
TXN008143,ACC0037,2023-10-29,Chemist Warehouse,Healthcare,142.78,0
TXN008144,ACC0004,2023-12-01,Woolworths,Groceries,236.34,0
TXN008145,ACC0026,2023-03-11,Kmart,Shopping,252.3,0
TXN008146,ACC0043,2023-09-28,Chemist Warehouse,Healthcare,16.94,0
TXN008147,ACC0032,2023-09-26,Medibank,Healthcare,233.61,0
TXN008148,ACC0043,2023-01-26,Amazon AU,Shopping,46.89,0
TXN008149,ACC0033,2023-03-10,Optus,Utilities,350.34,0
TXN008150,ACC0028,2023-02-23,Myki,Transport,283.77,0
TXN008151,ACC0020,2023-11-04,Medibank,Healthcare,454.84,1
TXN008152,ACC0041,2023-09-09,Netflix,Entertainment,227.55,0
TXN008153,ACC0037,2023-07-19,Menulog,Dining,349.21,0
TXN008154,ACC0010,2023-10-31,Chemist Warehouse,Healthcare,409.63,0
TXN008155,ACC0024,2023-03-03,Aldi,Groceries,485.61,1
TXN008156,ACC0043,2023-10-19,Spotify,Entertainment,467.21,1
TXN008157,ACC0040,2023-09-29,Event Cinemas,Entertainment,392.31,0
TXN008158,ACC0023,2023-01-23,Shell,Transport,29.11,0
TXN008159,ACC0047,2023-08-28,IGA,Groceries,374.77,0
TXN008160,ACC0024,2023-11-24,Optus,Utilities,239.08,0
TXN008161,ACC0008,2023-10-10,AGL Energy,Utilities,69.71,0
TXN008162,ACC0019,2023-05-15,Steam,Entertainment,257.25,0
TXN008163,ACC0040,2023-11-07,Steam,Entertainment,123.19,0
TXN008164,ACC0014,2023-12-02,Telstra,Utilities,277.28,0
TXN008165,ACC0038,2023-07-10,Origin Energy,Utilities,196.38,0
TXN008166,ACC0010,2023-03-05,Optus,Utilities,92.83,0
TXN008167,ACC0004,2023-02-11,JB Hi-Fi,Shopping,307.76,0
TXN008168,ACC0037,2023-05-11,Priceline,Healthcare,215.76,0
TXN008169,ACC0008,2023-07-15,Coles,Groceries,405.88,0
TXN008170,ACC0038,2023-10-19,AGL Energy,Utilities,213.01,0
TXN008171,ACC0044,2023-04-18,Origin Energy,Utilities,187.93,0
TXN008172,ACC0049,2023-11-18,Coles,Groceries,42.77,0
TXN008173,ACC0021,2023-10-13,Optus,Utilities,112.29,0
TXN008174,ACC0048,2023-09-29,Priceline,Healthcare,70.64,0
TXN008175,ACC0022,2023-07-11,Priceline,Healthcare,119.91,0
