transaction_id,account_id,date,merchant,category,amount,is_anomaly,year,month,month_name,week,day_of_week,quarter,risk_flag
TXN008963,ACC0014,2023-02-26,Agl Energy,Utilities,246.49,0,2023,2,February,8,Sunday,1,MEDIUM
TXN008964,ACC0028,2023-10-20,Woolworths,Groceries,413.62,0,2023,10,October,42,Friday,4,HIGH
TXN008965,ACC0034,2023-12-16,Bp,Transport,327.53,0,2023,12,December,50,Saturday,4,MEDIUM
TXN008966,ACC0001,2023-04-26,Menulog,Dining,407.09,0,2023,4,April,17,Wednesday,2,HIGH
TXN008967,ACC0027,2023-03-30,Spotify,Entertainment,100.36,0,2023,3,March,13,Thursday,1,LOW
TXN008968,ACC0042,2023-08-02,Shell,Transport,237.87,0,2023,8,August,31,Wednesday,3,MEDIUM
TXN008969,ACC0026,2023-09-09,Priceline,Healthcare,230.11,0,2023,9,September,36,Saturday,3,MEDIUM
TXN008970,ACC0034,2023-03-27,Telstra,Utilities,384.34,0,2023,3,March,13,Monday,1,MEDIUM
TXN008971,ACC0001,2023-01-01,Mcdonalds,Dining,400.63,0,2023,1,January,52,Sunday,1,HIGH
TXN008972,ACC0011,2023-04-22,Jb Hi-Fi,Shopping,428.3,0,2023,4,April,16,Saturday,2,HIGH
TXN008973,ACC0009,2023-01-10,Spotify,Entertainment,112.91,0,2023,1,January,2,Tuesday,1,LOW
TXN008974,ACC0045,2023-12-30,Uber Eats,Dining,225.02,0,2023,12,December,52,Saturday,4,MEDIUM
TXN008975,ACC0047,2023-06-16,Spotify,Entertainment,68.03,0,2023,6,June,24,Friday,2,LOW
TXN008976,ACC0036,2023-07-31,Shell,Transport,45.03,0,2023,7,July,31,Monday,3,LOW
TXN008977,ACC0035,2023-01-07,Origin Energy,Utilities,482.84,1,2023,1,January,1,Saturday,1,HIGH
TXN008978,ACC0038,2023-12-11,Iga,Groceries,353.27,0,2023,12,December,50,Monday,4,MEDIUM
TXN008979,ACC0036,2023-03-13,Nandos,Dining,332.35,0,2023,3,March,11,Monday,1,MEDIUM
TXN008980,ACC0005,2023-11-29,Uber Eats,Dining,484.05,1,2023,11,November,48,Wednesday,4,HIGH
TXN008981,ACC0011,2023-02-18,Chemist Warehouse,Healthcare,329.65,0,2023,2,February,7,Saturday,1,MEDIUM
TXN008982,ACC0039,2023-08-27,Agl Energy,Utilities,244.79,0,2023,8,August,34,Sunday,3,MEDIUM
TXN008983,ACC0025,2023-11-23,Coles,Groceries,198.7,0,2023,11,November,47,Thursday,4,LOW
TXN008984,ACC0040,2023-07-20,Spotify,Entertainment,327.21,0,2023,7,July,29,Thursday,3,MEDIUM
TXN008985,ACC0042,2023-03-31,Nandos,Dining,256.02,0,2023,3,March,13,Friday,1,MEDIUM
TXN008986,ACC0021,2023-08-01,Uber,Transport,476.07,1,2023,8,August,31,Tuesday,3,HIGH
TXN008987,ACC0013,2023-06-22,Telstra,Utilities,10.03,0,2023,6,June,25,Thursday,2,LOW
TXN008988,ACC0012,2023-11-09,Priceline,Healthcare,29.38,0,2023,11,November,45,Thursday,4,LOW
TXN008989,ACC0002,2023-11-04,Medibank,Healthcare,142.65,0,2023,11,November,44,Saturday,4,LOW
TXN008990,ACC0023,2023-09-09,Kmart,Shopping,183.81,0,2023,9,September,36,Saturday,3,LOW
TXN008991,ACC0007,2023-04-12,Medibank,Healthcare,334.82,0,2023,4,April,15,Wednesday,2,MEDIUM
TXN008992,ACC0048,2023-03-21,Chemist Warehouse,Healthcare,356.69,0,2023,3,March,12,Tuesday,1,MEDIUM
TXN008993,ACC0045,2023-12-19,Uber Eats,Dining,226.87,0,2023,12,December,51,Tuesday,4,MEDIUM
TXN008994,ACC0038,2023-08-20,Nandos,Dining,416.08,0,2023,8,August,33,Sunday,3,HIGH
TXN008995,ACC0047,2023-01-25,Priceline,Healthcare,407.58,0,2023,1,January,4,Wednesday,1,HIGH
TXN008996,ACC0030,2023-07-09,Myki,Transport,204.39,0,2023,7,July,27,Sunday,3,MEDIUM
TXN008997,ACC0009,2023-08-22,Agl Energy,Utilities,395.89,0,2023,8,August,34,Tuesday,3,MEDIUM
TXN008998,ACC0040,2023-06-18,Priceline,Healthcare,80.12,0,2023,6,June,24,Sunday,2,LOW
TXN008999,ACC0047,2023-09-14,Mcdonalds,Dining,180.99,0,2023,9,September,37,Thursday,3,LOW
TXN009000,ACC0011,2023-09-17,Origin Energy,Utilities,253.88,0,2023,9,September,37,Sunday,3,MEDIUM
TXN009001,ACC0038,2023-06-17,Woolworths,Groceries,64.8,0,2023,6,June,24,Saturday,2,LOW
TXN009002,ACC0037,2023-09-12,Steam,Entertainment,209.76,0,2023,9,September,37,Tuesday,3,MEDIUM
TXN009003,ACC0027,2023-07-24,Coles,Groceries,364.31,0,2023,7,July,30,Monday,3,MEDIUM
TXN009004,ACC0023,2023-08-14,Target,Shopping,209.9,0,2023,8,August,33,Monday,3,MEDIUM
TXN009005,ACC0049,2023-03-10,Uber,Transport,353.05,0,2023,3,March,10,Friday,1,MEDIUM
TXN009006,ACC0043,2023-10-18,Netflix,Entertainment,329.48,0,2023,10,October,42,Wednesday,4,MEDIUM
TXN009007,ACC0036,2023-03-09,Mcdonalds,Dining,283.55,0,2023,3,March,10,Thursday,1,MEDIUM
TXN009008,ACC0013,2023-10-25,Target,Shopping,390.45,0,2023,10,October,43,Wednesday,4,MEDIUM
TXN009009,ACC0021,2023-05-12,Medibank,Healthcare,371.48,0,2023,5,May,19,Friday,2,MEDIUM
TXN009010,ACC0005,2023-07-29,Steam,Entertainment,432.4,0,2023,7,July,30,Saturday,3,HIGH
TXN009011,ACC0028,2023-10-05,Chemist Warehouse,Healthcare,270.35,0,2023,10,October,40,Thursday,4,MEDIUM
TXN009012,ACC0003,2023-01-09,Menulog,Dining,389.59,0,2023,1,January,2,Monday,1,MEDIUM
TXN009013,ACC0039,2023-02-16,Medibank,Healthcare,350.23,0,2023,2,February,7,Thursday,1,MEDIUM
TXN009014,ACC0010,2023-08-16,Nandos,Dining,260.21,0,2023,8,August,33,Wednesday,3,MEDIUM
TXN009015,ACC0025,2023-10-30,Shell,Transport,379.52,0,2023,10,October,44,Monday,4,MEDIUM
TXN009016,ACC0019,2023-03-01,Jb Hi-Fi,Shopping,291.69,0,2023,3,March,9,Wednesday,1,MEDIUM
TXN009017,ACC0027,2023-11-23,Coles,Groceries,232.54,0,2023,11,November,47,Thursday,4,MEDIUM
TXN009018,ACC0043,2023-10-15,Netflix,Entertainment,388.63,0,2023,10,October,41,Sunday,4,MEDIUM
TXN009019,ACC0032,2023-01-18,Bp,Transport,354.21,0,2023,1,January,3,Wednesday,1,MEDIUM
TXN009020,ACC0043,2023-08-13,Agl Energy,Utilities,72.23,0,2023,8,August,32,Sunday,3,LOW
TXN009021,ACC0046,2023-04-25,Myki,Transport,463.58,1,2023,4,April,17,Tuesday,2,HIGH
TXN009022,ACC0049,2023-02-04,Myki,Transport,83.18,0,2023,2,February,5,Saturday,1,LOW
TXN009023,ACC0028,2023-07-22,Optus,Utilities,426.95,0,2023,7,July,29,Saturday,3,HIGH
TXN009024,ACC0013,2023-03-25,Bp,Transport,472.41,1,2023,3,March,12,Saturday,1,HIGH
TXN009025,ACC0017,2023-04-25,Priceline,Healthcare,151.14,0,2023,4,April,17,Tuesday,2,LOW
TXN009026,ACC0031,2023-07-12,Origin Energy,Utilities,183.99,0,2023,7,July,28,Wednesday,3,LOW
TXN009027,ACC0041,2023-11-24,Iga,Groceries,54.82,0,2023,11,November,47,Friday,4,LOW
TXN009028,ACC0021,2023-06-27,Chemist Warehouse,Healthcare,205.79,0,2023,6,June,26,Tuesday,2,MEDIUM
TXN009029,ACC0032,2023-04-10,Event Cinemas,Entertainment,296.53,0,2023,4,April,15,Monday,2,MEDIUM
TXN009030,ACC0029,2023-06-12,Netflix,Entertainment,134.02,0,2023,6,June,24,Monday,2,LOW
TXN009031,ACC0047,2023-02-08,Uber,Transport,199.27,0,2023,2,February,6,Wednesday,1,LOW
TXN009032,ACC0022,2023-10-30,Agl Energy,Utilities,473.41,1,2023,10,October,44,Monday,4,HIGH
TXN009033,ACC0032,2023-10-09,Nandos,Dining,328.63,0,2023,10,October,41,Monday,4,MEDIUM
TXN009034,ACC0023,2023-12-05,Chemist Warehouse,Healthcare,29.79,0,2023,12,December,49,Tuesday,4,LOW
TXN009035,ACC0011,2023-10-01,Optus,Utilities,66.63,0,2023,10,October,39,Sunday,4,LOW
TXN009036,ACC0038,2023-02-18,Uber Eats,Dining,72.62,0,2023,2,February,7,Saturday,1,LOW
TXN009037,ACC0027,2023-08-05,Kmart,Shopping,420.36,0,2023,8,August,31,Saturday,3,HIGH
TXN009038,ACC0050,2023-05-20,Shell,Transport,492.3,1,2023,5,May,20,Saturday,2,HIGH
TXN009039,ACC0021,2023-12-18,Agl Energy,Utilities,21.17,0,2023,12,December,51,Monday,4,LOW
TXN009040,ACC0006,2023-06-06,Agl Energy,Utilities,11.99,0,2023,6,June,23,Tuesday,2,LOW
TXN009041,ACC0021,2023-07-17,Target,Shopping,65.46,0,2023,7,July,29,Monday,3,LOW
TXN009042,ACC0005,2023-01-07,Optus,Utilities,25.24,0,2023,1,January,1,Saturday,1,LOW
TXN009043,ACC0034,2023-01-18,Agl Energy,Utilities,228.12,0,2023,1,January,3,Wednesday,1,MEDIUM
TXN009044,ACC0049,2023-05-12,Telstra,Utilities,199.28,0,2023,5,May,19,Friday,2,LOW
TXN009045,ACC0032,2023-11-19,Chemist Warehouse,Healthcare,157.97,0,2023,11,November,46,Sunday,4,LOW
TXN009046,ACC0015,2023-07-25,Uber Eats,Dining,377.85,0,2023,7,July,30,Tuesday,3,MEDIUM
TXN009047,ACC0007,2023-10-11,Jb Hi-Fi,Shopping,304.17,0,2023,10,October,41,Wednesday,4,MEDIUM
TXN009048,ACC0037,2023-10-22,Myki,Transport,267.91,0,2023,10,October,42,Sunday,4,MEDIUM
TXN009049,ACC0010,2023-02-04,Steam,Entertainment,264.22,0,2023,2,February,5,Saturday,1,MEDIUM
TXN009050,ACC0009,2023-01-07,Coles,Groceries,178.33,0,2023,1,January,1,Saturday,1,LOW
TXN009051,ACC0046,2023-11-23,Medibank,Healthcare,130.29,0,2023,11,November,47,Thursday,4,LOW
TXN009052,ACC0006,2023-11-19,Shell,Transport,38.54,0,2023,11,November,46,Sunday,4,LOW
TXN009053,ACC0039,2023-04-11,Agl Energy,Utilities,379.07,0,2023,4,April,15,Tuesday,2,MEDIUM
TXN009054,ACC0043,2023-10-23,Mcdonalds,Dining,150.43,0,2023,10,October,43,Monday,4,LOW
TXN009055,ACC0021,2023-02-02,Telstra,Utilities,413.72,0,2023,2,February,5,Thursday,1,HIGH
TXN009056,ACC0038,2023-11-15,Optus,Utilities,314.3,0,2023,11,November,46,Wednesday,4,MEDIUM
TXN009057,ACC0035,2023-03-13,Coles,Groceries,127.22,0,2023,3,March,11,Monday,1,LOW
TXN009058,ACC0030,2023-12-14,Priceline,Healthcare,212.28,0,2023,12,December,50,Thursday,4,MEDIUM
TXN009059,ACC0025,2023-01-19,Steam,Entertainment,496.9,1,2023,1,January,3,Thursday,1,HIGH
TXN009060,ACC0021,2023-09-26,Kmart,Shopping,290.73,0,2023,9,September,39,Tuesday,3,MEDIUM
TXN009061,ACC0020,2023-04-14,Jb Hi-Fi,Shopping,391.64,0,2023,4,April,15,Friday,2,MEDIUM
TXN009062,ACC0031,2023-10-16,Coles,Groceries,307.89,0,2023,10,October,42,Monday,4,MEDIUM
TXN009063,ACC0019,2023-10-01,Origin Energy,Utilities,233.26,0,2023,10,October,39,Sunday,4,MEDIUM
TXN009064,ACC0034,2023-12-01,Medibank,Healthcare,101.24,0,2023,12,December,48,Friday,4,LOW
TXN009065,ACC0045,2023-07-28,Coles,Groceries,123.22,0,2023,7,July,30,Friday,3,LOW
TXN009066,ACC0044,2023-11-21,Kmart,Shopping,313.62,0,2023,11,November,47,Tuesday,4,MEDIUM
TXN009067,ACC0025,2023-12-28,Amazon Au,Shopping,9.22,0,2023,12,December,52,Thursday,4,LOW
TXN009068,ACC0001,2023-05-05,Amazon Au,Shopping,257.35,0,2023,5,May,18,Friday,2,MEDIUM
TXN009069,ACC0036,2023-06-28,Netflix,Entertainment,467.04,1,2023,6,June,26,Wednesday,2,HIGH
TXN009070,ACC0007,2023-03-02,Aldi,Groceries,115.12,0,2023,3,March,9,Thursday,1,LOW
TXN009071,ACC0022,2023-09-18,Iga,Groceries,210.41,0,2023,9,September,38,Monday,3,MEDIUM
TXN009072,ACC0032,2023-07-27,Steam,Entertainment,421.9,0,2023,7,July,30,Thursday,3,HIGH
TXN009073,ACC0043,2023-12-27,Coles,Groceries,392.21,0,2023,12,December,52,Wednesday,4,MEDIUM
TXN009074,ACC0004,2023-01-18,Origin Energy,Utilities,437.91,0,2023,1,January,3,Wednesday,1,HIGH
TXN009075,ACC0018,2023-06-13,Bp,Transport,402.89,0,2023,6,June,24,Tuesday,2,HIGH
TXN009076,ACC0012,2023-09-15,Aldi,Groceries,314.0,0,2023,9,September,37,Friday,3,MEDIUM
TXN009077,ACC0025,2023-04-18,Myki,Transport,211.73,0,2023,4,April,16,Tuesday,2,MEDIUM
TXN009078,ACC0039,2023-09-29,Steam,Entertainment,243.68,0,2023,9,September,39,Friday,3,MEDIUM
TXN009079,ACC0031,2023-05-17,Kmart,Shopping,381.01,0,2023,5,May,20,Wednesday,2,MEDIUM
TXN009080,ACC0049,2023-07-13,Chemist Warehouse,Healthcare,165.2,0,2023,7,July,28,Thursday,3,LOW
TXN009081,ACC0019,2023-04-07,Netflix,Entertainment,462.1,1,2023,4,April,14,Friday,2,HIGH
TXN009082,ACC0045,2023-09-02,Optus,Utilities,474.27,1,2023,9,September,35,Saturday,3,HIGH
TXN009083,ACC0021,2023-12-22,Mcdonalds,Dining,373.82,0,2023,12,December,51,Friday,4,MEDIUM
TXN009084,ACC0023,2023-07-02,Bp,Transport,383.93,0,2023,7,July,26,Sunday,3,MEDIUM
TXN009085,ACC0034,2023-06-02,Event Cinemas,Entertainment,340.57,0,2023,6,June,22,Friday,2,MEDIUM
TXN009086,ACC0027,2023-06-15,Origin Energy,Utilities,74.05,0,2023,6,June,24,Thursday,2,LOW
TXN009087,ACC0046,2023-10-21,Medibank,Healthcare,483.73,1,2023,10,October,42,Saturday,4,HIGH
TXN009088,ACC0007,2023-02-23,Aldi,Groceries,382.14,0,2023,2,February,8,Thursday,1,MEDIUM
TXN009089,ACC0031,2023-06-11,Jb Hi-Fi,Shopping,369.23,0,2023,6,June,23,Sunday,2,MEDIUM
TXN009090,ACC0005,2023-10-06,Uber,Transport,432.98,0,2023,10,October,40,Friday,4,HIGH
TXN009091,ACC0027,2023-08-08,Nandos,Dining,146.99,0,2023,8,August,32,Tuesday,3,LOW
TXN009092,ACC0043,2023-11-29,Netflix,Entertainment,187.29,0,2023,11,November,48,Wednesday,4,LOW
TXN009093,ACC0033,2023-11-08,Netflix,Entertainment,274.58,0,2023,11,November,45,Wednesday,4,MEDIUM
TXN009094,ACC0015,2023-02-04,Chemist Warehouse,Healthcare,430.44,0,2023,2,February,5,Saturday,1,HIGH
TXN009095,ACC0012,2023-06-15,Nandos,Dining,352.76,0,2023,6,June,24,Thursday,2,MEDIUM
TXN009096,ACC0028,2023-06-13,Amazon Au,Shopping,257.03,0,2023,6,June,24,Tuesday,2,MEDIUM
TXN009097,ACC0048,2023-11-17,Coles,Groceries,153.1,0,2023,11,November,46,Friday,4,LOW
TXN009098,ACC0014,2023-04-14,Nandos,Dining,345.63,0,2023,4,April,15,Friday,2,MEDIUM
TXN009099,ACC0024,2023-05-06,Kmart,Shopping,153.82,0,2023,5,May,18,Saturday,2,LOW
TXN009100,ACC0022,2023-06-14,Shell,Transport,228.77,0,2023,6,June,24,Wednesday,2,MEDIUM
TXN009101,ACC0034,2023-06-22,Aldi,Groceries,362.62,0,2023,6,June,25,Thursday,2,MEDIUM
TXN009102,ACC0035,2023-07-26,Chemist Warehouse,Healthcare,100.23,0,2023,7,July,30,Wednesday,3,LOW
TXN009103,ACC0044,2023-03-27,Coles,Groceries,480.95,1,2023,3,March,13,Monday,1,HIGH
TXN009104,ACC0008,2023-08-26,Chemist Warehouse,Healthcare,48.89,0,2023,8,August,34,Saturday,3,LOW
TXN009105,ACC0011,2023-12-10,Medibank,Healthcare,197.89,0,2023,12,December,49,Sunday,4,LOW
TXN009106,ACC0025,2023-09-19,Medibank,Healthcare,455.09,1,2023,9,September,38,Tuesday,3,HIGH
TXN009107,ACC0047,2023-05-09,Optus,Utilities,243.29,0,2023,5,May,19,Tuesday,2,MEDIUM
TXN009108,ACC0002,2023-04-21,Kmart,Shopping,318.13,0,2023,4,April,16,Friday,2,MEDIUM
TXN009109,ACC0031,2023-11-30,Shell,Transport,496.82,1,2023,11,November,48,Thursday,4,HIGH
TXN009110,ACC0034,2023-12-22,Optus,Utilities,96.78,0,2023,12,December,51,Friday,4,LOW
TXN009111,ACC0010,2023-03-04,Coles,Groceries,399.28,0,2023,3,March,9,Saturday,1,MEDIUM
TXN009112,ACC0046,2023-02-16,Shell,Transport,387.09,0,2023,2,February,7,Thursday,1,MEDIUM
TXN009113,ACC0045,2023-03-13,Uber,Transport,257.66,0,2023,3,March,11,Monday,1,MEDIUM
TXN009114,ACC0044,2023-04-05,Iga,Groceries,177.52,0,2023,4,April,14,Wednesday,2,LOW
TXN009115,ACC0024,2023-02-18,Telstra,Utilities,456.16,1,2023,2,February,7,Saturday,1,HIGH
TXN009116,ACC0035,2023-07-08,Menulog,Dining,142.71,0,2023,7,July,27,Saturday,3,LOW
TXN009117,ACC0034,2023-06-12,Origin Energy,Utilities,271.69,0,2023,6,June,24,Monday,2,MEDIUM
TXN009118,ACC0004,2023-05-14,Myki,Transport,384.08,0,2023,5,May,19,Sunday,2,MEDIUM
TXN009119,ACC0013,2023-07-25,Shell,Transport,116.21,0,2023,7,July,30,Tuesday,3,LOW
TXN009120,ACC0021,2023-08-09,Uber,Transport,240.05,0,2023,8,August,32,Wednesday,3,MEDIUM
TXN009121,ACC0029,2023-11-10,Priceline,Healthcare,9.49,0,2023,11,November,45,Friday,4,LOW
TXN009122,ACC0028,2023-07-04,Optus,Utilities,224.3,0,2023,7,July,27,Tuesday,3,MEDIUM
TXN009123,ACC0013,2023-12-01,Amazon Au,Shopping,73.94,0,2023,12,December,48,Friday,4,LOW
TXN009124,ACC0012,2023-01-31,Shell,Transport,264.63,0,2023,1,January,5,Tuesday,1,MEDIUM
TXN009125,ACC0019,2023-10-02,Amazon Au,Shopping,160.3,0,2023,10,October,40,Monday,4,LOW
TXN009126,ACC0004,2023-06-02,Chemist Warehouse,Healthcare,221.94,0,2023,6,June,22,Friday,2,MEDIUM
TXN009127,ACC0035,2023-09-26,Medibank,Healthcare,412.88,0,2023,9,September,39,Tuesday,3,HIGH
TXN009128,ACC0024,2023-01-11,Uber,Transport,290.43,0,2023,1,January,2,Wednesday,1,MEDIUM
TXN009129,ACC0042,2023-04-01,Optus,Utilities,262.73,0,2023,4,April,13,Saturday,2,MEDIUM
TXN009130,ACC0043,2023-07-22,Priceline,Healthcare,236.08,0,2023,7,July,29,Saturday,3,MEDIUM
TXN009131,ACC0013,2023-04-18,Bp,Transport,43.63,0,2023,4,April,16,Tuesday,2,LOW
TXN009132,ACC0003,2023-10-11,Myki,Transport,150.29,0,2023,10,October,41,Wednesday,4,LOW
TXN009133,ACC0010,2023-03-22,Iga,Groceries,373.39,0,2023,3,March,12,Wednesday,1,MEDIUM
TXN009134,ACC0045,2023-05-01,Agl Energy,Utilities,472.62,1,2023,5,May,18,Monday,2,HIGH
TXN009135,ACC0019,2023-11-08,Event Cinemas,Entertainment,29.31,0,2023,11,November,45,Wednesday,4,LOW
TXN009136,ACC0041,2023-05-25,Amazon Au,Shopping,287.63,0,2023,5,May,21,Thursday,2,MEDIUM
TXN009137,ACC0042,2023-05-03,Iga,Groceries,130.79,0,2023,5,May,18,Wednesday,2,LOW
TXN009138,ACC0007,2023-12-15,Chemist Warehouse,Healthcare,22.11,0,2023,12,December,50,Friday,4,LOW
TXN009139,ACC0050,2023-07-18,Woolworths,Groceries,208.96,0,2023,7,July,29,Tuesday,3,MEDIUM
TXN009140,ACC0010,2023-04-02,Steam,Entertainment,492.44,1,2023,4,April,13,Sunday,2,HIGH
TXN009141,ACC0020,2023-07-05,Telstra,Utilities,419.36,0,2023,7,July,27,Wednesday,3,HIGH
TXN009142,ACC0022,2023-01-02,Aldi,Groceries,269.04,0,2023,1,January,1,Monday,1,MEDIUM
TXN009143,ACC0037,2023-03-19,Steam,Entertainment,85.61,0,2023,3,March,11,Sunday,1,LOW
TXN009144,ACC0033,2023-02-23,Mcdonalds,Dining,318.76,0,2023,2,February,8,Thursday,1,MEDIUM
TXN009145,ACC0047,2023-02-10,Nandos,Dining,23.01,0,2023,2,February,6,Friday,1,LOW
TXN009146,ACC0004,2023-01-23,Amazon Au,Shopping,371.19,0,2023,1,January,4,Monday,1,MEDIUM
TXN009147,ACC0038,2023-01-04,Bp,Transport,151.62,0,2023,1,January,1,Wednesday,1,LOW
TXN009148,ACC0043,2023-08-15,Woolworths,Groceries,134.61,0,2023,8,August,33,Tuesday,3,LOW
TXN009149,ACC0040,2023-09-19,Uber Eats,Dining,415.51,0,2023,9,September,38,Tuesday,3,HIGH
TXN009150,ACC0018,2023-03-10,Iga,Groceries,451.25,1,2023,3,March,10,Friday,1,HIGH
TXN009151,ACC0032,2023-08-02,Woolworths,Groceries,197.49,0,2023,8,August,31,Wednesday,3,LOW
TXN009152,ACC0015,2023-06-13,Telstra,Utilities,493.44,1,2023,6,June,24,Tuesday,2,HIGH
TXN009153,ACC0004,2023-02-08,Kmart,Shopping,218.13,0,2023,2,February,6,Wednesday,1,MEDIUM
TXN009154,ACC0014,2023-12-16,Kmart,Shopping,140.53,0,2023,12,December,50,Saturday,4,LOW
TXN009155,ACC0017,2023-06-27,Kmart,Shopping,136.71,0,2023,6,June,26,Tuesday,2,LOW
TXN009156,ACC0005,2023-08-24,Jb Hi-Fi,Shopping,42.75,0,2023,8,August,34,Thursday,3,LOW
TXN009157,ACC0011,2023-12-18,Chemist Warehouse,Healthcare,234.71,0,2023,12,December,51,Monday,4,MEDIUM
TXN009158,ACC0043,2023-01-13,Telstra,Utilities,88.62,0,2023,1,January,2,Friday,1,LOW
TXN009159,ACC0048,2023-06-27,Chemist Warehouse,Healthcare,321.15,0,2023,6,June,26,Tuesday,2,MEDIUM
TXN009160,ACC0017,2023-08-11,Iga,Groceries,225.03,0,2023,8,August,32,Friday,3,MEDIUM
TXN009161,ACC0043,2023-04-30,Telstra,Utilities,465.4,1,2023,4,April,17,Sunday,2,HIGH
TXN009162,ACC0017,2023-09-13,Myki,Transport,383.16,0,2023,9,September,37,Wednesday,3,MEDIUM
TXN009163,ACC0005,2023-07-02,Event Cinemas,Entertainment,131.46,0,2023,7,July,26,Sunday,3,LOW
TXN009164,ACC0038,2023-05-30,Uber,Transport,378.1,0,2023,5,May,22,Tuesday,2,MEDIUM
TXN009165,ACC0012,2023-01-03,Uber,Transport,411.24,0,2023,1,January,1,Tuesday,1,HIGH
TXN009166,ACC0012,2023-07-02,Agl Energy,Utilities,394.14,0,2023,7,July,26,Sunday,3,MEDIUM
TXN009167,ACC0029,2023-03-13,Aldi,Groceries,59.78,0,2023,3,March,11,Monday,1,LOW
TXN009168,ACC0011,2023-10-08,Amazon Au,Shopping,6.77,0,2023,10,October,40,Sunday,4,LOW
TXN009169,ACC0003,2023-03-27,Steam,Entertainment,170.41,0,2023,3,March,13,Monday,1,LOW
TXN009170,ACC0015,2023-01-30,Target,Shopping,241.23,0,2023,1,January,5,Monday,1,MEDIUM
TXN009171,ACC0039,2023-05-23,Chemist Warehouse,Healthcare,376.17,0,2023,5,May,21,Tuesday,2,MEDIUM
TXN009172,ACC0004,2023-11-04,Coles,Groceries,151.2,0,2023,11,November,44,Saturday,4,LOW
TXN009173,ACC0049,2023-07-07,Uber,Transport,27.68,0,2023,7,July,27,Friday,3,LOW
TXN009174,ACC0010,2023-05-09,Bp,Transport,302.18,0,2023,5,May,19,Tuesday,2,MEDIUM
TXN009175,ACC0019,2023-10-15,Kmart,Shopping,119.03,0,2023,10,October,41,Sunday,4,LOW
TXN009176,ACC0031,2023-12-14,Mcdonalds,Dining,420.69,0,2023,12,December,50,Thursday,4,HIGH
TXN009177,ACC0039,2023-07-01,Priceline,Healthcare,132.16,0,2023,7,July,26,Saturday,3,LOW
TXN009178,ACC0036,2023-03-21,Telstra,Utilities,422.27,0,2023,3,March,12,Tuesday,1,HIGH
TXN009179,ACC0015,2023-09-26,Target,Shopping,14.48,0,2023,9,September,39,Tuesday,3,LOW
TXN009180,ACC0007,2023-11-24,Iga,Groceries,131.06,0,2023,11,November,47,Friday,4,LOW
TXN009181,ACC0009,2023-12-02,Nandos,Dining,126.67,0,2023,12,December,48,Saturday,4,LOW
TXN009182,ACC0002,2023-09-21,Agl Energy,Utilities,163.07,0,2023,9,September,38,Thursday,3,LOW
TXN009183,ACC0033,2023-05-20,Mcdonalds,Dining,468.99,1,2023,5,May,20,Saturday,2,HIGH
TXN009184,ACC0038,2023-12-05,Amazon Au,Shopping,57.37,0,2023,12,December,49,Tuesday,4,LOW
TXN009185,ACC0014,2023-03-02,Aldi,Groceries,280.76,0,2023,3,March,9,Thursday,1,MEDIUM
TXN009186,ACC0040,2023-03-29,Steam,Entertainment,56.86,0,2023,3,March,13,Wednesday,1,LOW
TXN009187,ACC0031,2023-05-10,Iga,Groceries,148.03,0,2023,5,May,19,Wednesday,2,LOW
TXN009188,ACC0005,2023-10-18,Origin Energy,Utilities,58.07,0,2023,10,October,42,Wednesday,4,LOW
TXN009189,ACC0046,2023-09-06,Netflix,Entertainment,470.13,1,2023,9,September,36,Wednesday,3,HIGH
TXN009190,ACC0023,2023-04-13,Woolworths,Groceries,356.46,0,2023,4,April,15,Thursday,2,MEDIUM
TXN009191,ACC0044,2023-09-29,Event Cinemas,Entertainment,201.08,0,2023,9,September,39,Friday,3,MEDIUM
TXN009192,ACC0018,2023-09-03,Spotify,Entertainment,150.42,0,2023,9,September,35,Sunday,3,LOW
TXN009193,ACC0001,2023-07-27,Optus,Utilities,191.63,0,2023,7,July,30,Thursday,3,LOW
TXN009194,ACC0047,2023-04-23,Spotify,Entertainment,199.91,0,2023,4,April,16,Sunday,2,LOW
TXN009195,ACC0010,2023-08-29,Aldi,Groceries,135.34,0,2023,8,August,35,Tuesday,3,LOW
TXN009196,ACC0028,2023-10-06,Woolworths,Groceries,5.78,0,2023,10,October,40,Friday,4,LOW
TXN009197,ACC0023,2023-09-14,Origin Energy,Utilities,321.51,0,2023,9,September,37,Thursday,3,MEDIUM
TXN009198,ACC0038,2023-10-01,Kmart,Shopping,340.8,0,2023,10,October,39,Sunday,4,MEDIUM
TXN009199,ACC0038,2023-01-03,Priceline,Healthcare,156.54,0,2023,1,January,1,Tuesday,1,LOW
TXN009200,ACC0009,2023-03-01,Shell,Transport,204.07,0,2023,3,March,9,Wednesday,1,MEDIUM
TXN009201,ACC0024,2023-09-05,Event Cinemas,Entertainment,487.27,1,2023,9,September,36,Tuesday,3,HIGH
TXN009202,ACC0036,2023-08-03,Bp,Transport,282.52,0,2023,8,August,31,Thursday,3,MEDIUM
TXN009203,ACC0028,2023-12-08,Coles,Groceries,371.58,0,2023,12,December,49,Friday,4,MEDIUM
TXN009204,ACC0030,2023-08-29,Bp,Transport,264.0,0,2023,8,August,35,Tuesday,3,MEDIUM
TXN009205,ACC0036,2023-05-14,Uber Eats,Dining,417.94,0,2023,5,May,19,Sunday,2,HIGH
